"League","Season","hometeam","awayteam","EI_home","EI_away"
"ED",2015,"Vitesse","AZ Alkmaar",0.0139696746859399,0.0200746973603337
"ED",2015,"Cambuur","Groningen",0.00302049823727632,0.0029036447948975
"ED",2015,"Feyenoord","Ajax",0.00241017515024505,0.00546607109675006
"ED",2015,"PSV Eindhoven","Utrecht",0.00113877666363913,0.000691602258225719
"ED",2015,"Zwolle","Heracles",0.00830894689884859,0.00839336346706674
"ED",2015,"Nijmegen","Graafschap",0.00443524061477947,0.00239147382799513
"ED",2015,"Willem II","Excelsior",0.0158302854736973,0.0162021820211486
"ED",2015,"Twente","Heerenveen",0.00529168886250724,0.0127971859138054
"ED",2015,"Roda JC","Den Haag",0.00221594139123556,0.0015710036152876
"ED",2015,"AZ Alkmaar","Nijmegen",0.0111815650443527,0.0168174746439004
"ED",2015,"Utrecht","Twente",0.00919543492023825,0.00216433505501492
"ED",2015,"Heerenveen","Cambuur",0.00393611368696364,0.00265371410373431
"ED",2015,"Den Haag","Feyenoord",0.0114337104209642,0.00447212115050885
"ED",2015,"Graafschap","PSV Eindhoven",0.00222912746303432,0.0047910378487535
"ED",2015,"Excelsior","Vitesse",0.0062302744768047,0.00751716919368831
"ED",2015,"Ajax","Roda JC",0.000951478355046588,0.000383630354924605
"ED",2015,"Groningen","Zwolle",0.00729886561169563,0.00252864718900773
"ED",2015,"Heracles","Willem II",0.0127628615651881,0.0170663123007995
"ED",2015,"Feyenoord","AZ Alkmaar",0.00165252020091777,0.00230473563749184
"ED",2015,"Nijmegen","Groningen",0.00819859798302656,0.00859476163871398
"ED",2015,"Vitesse","Ajax",0.011349385983408,0.00811309623438784
"ED",2015,"Cambuur","Den Haag",0.00381338985509503,0.00213928477519288
"ED",2015,"Roda JC","Excelsior",0.0152380099686779,0.0162231572365608
"ED",2015,"Twente","PSV Eindhoven",0.000633967745416716,0.00819041427338715
"ED",2015,"Graafschap","Heracles",0.0100051743648684,0.0157814878186024
"ED",2015,"Willem II","Heerenveen",0.00734449570379767,0.00446003063057718
"ED",2015,"Zwolle","Utrecht",0.0133154854363509,0.0139595145405872
"ED",2015,"Zwolle","Vitesse",0.0162423471690506,0.0148176825354511
"ED",2015,"Den Haag","Graafschap",0.00365940484253197,0.00297301977731902
"ED",2015,"Heerenveen","Feyenoord",0.00321514318750807,0.00192171565728873
"ED",2015,"Twente","Nijmegen",0.00284714502111884,0.00323206527722562
"ED",2015,"Utrecht","Roda JC",0.00622542161978578,0.00151302839256428
"ED",2015,"PSV Eindhoven","Excelsior",0.00215041903311011,0.00219533798916832
"ED",2015,"Heracles","Ajax",0.00310138488528843,0.00329370149475927
"ED",2015,"Groningen","Willem II",0.00493582526946778,0.0022247980333227
"ED",2015,"Cambuur","AZ Alkmaar",0.00236111720395951,0.00872454532823002
"ED",2015,"AZ Alkmaar","Twente",0.00761212408461552,0.000841692151877731
"ED",2015,"Ajax","PSV Eindhoven",0.0257938954924679,0.0270084790935594
"ED",2015,"Vitesse","Groningen",0.00654329223907137,0.00346289398497047
"ED",2015,"Graafschap","Feyenoord",0.00357266812127238,0.00110368183038736
"ED",2015,"Excelsior","Utrecht",0.0100609627514338,0.00805942858680669
"ED",2015,"Willem II","Zwolle",0.01225485800429,0.00880433912014133
"ED",2015,"Roda JC","Cambuur",0.00896130110704988,0.0037618005703567
"ED",2015,"Nijmegen","Den Haag",0.0118691271128817,0.0114095094048028
"ED",2015,"Heracles","Heerenveen",0.0114180029212278,0.0114468623697576
"ED",2015,"Twente","Roda JC",0.00839177564270435,0.0175526986720142
"ED",2015,"Feyenoord","Zwolle",0.00075822526662227,0.00155043191117665
"ED",2015,"Den Haag","Excelsior",0.00674181341883211,0.00250083093344948
"ED",2015,"Graafschap","Willem II",0.0077461043075184,0.00828122795055265
"ED",2015,"PSV Eindhoven","Nijmegen",0.000229466147780109,0.000151990117889619
"ED",2015,"AZ Alkmaar","Heracles",0.0150872050550792,0.00717660226260337
"ED",2015,"Ajax","Groningen",0.000161402842821648,0.000214965151642815
"ED",2015,"Heerenveen","Vitesse",0.00636089780221656,0.00434411313756813
"ED",2015,"Utrecht","Cambuur",0.00495068165132377,0.00177680336588928
"ED",2015,"Vitesse","Graafschap",0.00452381379071788,0.00267946645689315
"ED",2015,"Groningen","AZ Alkmaar",0.0156596785173567,0.0108737923465314
"ED",2015,"Excelsior","Ajax",0.000494326910263383,0.00128626618334663
"ED",2015,"Roda JC","Feyenoord",0.00352211137613733,0.00167059677161826
"ED",2015,"Willem II","Utrecht",0.00645861375167824,0.0139464113283787
"ED",2015,"Heracles","PSV Eindhoven",0.0187576480001756,0.00842272029369797
"ED",2015,"Zwolle","Den Haag",0.0119106699200212,0.0172448471810086
"ED",2015,"Cambuur","Twente",0.00161892876777951,0.000932363868199669
"ED",2015,"Nijmegen","Heerenveen",0.0145881751538939,0.0124411867668602
"ED",2015,"Groningen","Heerenveen",0.00929828922277986,0.00505419662085503
"ED",2015,"Utrecht","Vitesse",0.00757143015903443,0.00585016470682305
"ED",2015,"Feyenoord","Willem II",0.000480920035575446,0.00130573258888252
"ED",2015,"Den Haag","Heracles",0.0156493757283882,0.0196403905463523
"ED",2015,"Cambuur","PSV Eindhoven",0.00177745657343263,0.00272303106807429
"ED",2015,"Zwolle","Excelsior",0.00830917164681308,0.00382495805663246
"ED",2015,"Twente","Ajax",0.000920882366955256,0.00442208059529811
"ED",2015,"Roda JC","Nijmegen",0.00308715814545386,0.0018933102802282
"ED",2015,"Graafschap","AZ Alkmaar",0.00291610780425723,0.00667160580632216
"ED",2015,"PSV Eindhoven","Feyenoord",0.00381933273622251,0.00173140188778689
"ED",2015,"AZ Alkmaar","Roda JC",0.0138616747965242,0.0120316006156748
"ED",2015,"Vitesse","Cambuur",0.00414026162718258,0.00111363295692269
"ED",2015,"Ajax","Den Haag",0.000344678406550216,0.000500830685061771
"ED",2015,"Heracles","Twente",0.0134658850033841,0.00153618979444274
"ED",2015,"Heerenveen","Zwolle",0.00958725141861763,0.00438136970709101
"ED",2015,"Excelsior","Graafschap",0.0140132976604812,0.0138034630537521
"ED",2015,"Utrecht","Groningen",0.00657636246621104,0.00178138100683363
"ED",2015,"Willem II","Nijmegen",0.00635670679605657,0.0107896805773281
"ED",2015,"Feyenoord","Vitesse",0.00112980652979383,0.000689919542620707
"ED",2015,"AZ Alkmaar","Willem II",0.00881717990991716,0.00268057935375688
"ED",2015,"Den Haag","Utrecht",0.0105890479116723,0.00473051883839783
"ED",2015,"Nijmegen","Ajax",0.00186542709338979,0.003565333075529
"ED",2015,"Zwolle","Twente",0.00994411224613532,0.00168468617292364
"ED",2015,"Cambuur","Heracles",0.0132180391086797,0.0199957258051776
"ED",2015,"Heerenveen","PSV Eindhoven",0.00437777122455355,0.00526798284731041
"ED",2015,"Roda JC","Graafschap",0.0131416881934625,0.0144860217886964
"ED",2015,"Groningen","Excelsior",0.00407416398621132,0.00125585860654946
"ED",2015,"Heracles","Nijmegen",0.0153716167481407,0.00910178952823989
"ED",2015,"Utrecht","Heerenveen",0.00522360641560874,0.00439255040578244
"ED",2015,"Cambuur","Feyenoord",0.0182888232954184,0.00492151105023036
"ED",2015,"PSV Eindhoven","Groningen",0.000700706443754934,0.000533814970754972
"ED",2015,"Excelsior","AZ Alkmaar",0.00211281442912848,0.00806682753459148
"ED",2015,"Ajax","Willem II",0.00052311058581233,0.000339301469504362
"ED",2015,"Twente","Den Haag",0.00181651787222557,0.00909823420201425
"ED",2015,"Graafschap","Zwolle",0.00840292883951301,0.0140760167168627
"ED",2015,"Vitesse","Roda JC",0.00397184918960205,0.00108996734398638
"ED",2015,"Nijmegen","Excelsior",0.00626529695802155,0.00422416570414398
"ED",2015,"Zwolle","Cambuur",0.00517848607874571,0.00241394513420434
"ED",2015,"Groningen","Twente",0.00330300914754446,0.00122349701602184
"ED",2015,"Heerenveen","Graafschap",0.00818350371761359,0.0141733356315253
"ED",2015,"Den Haag","PSV Eindhoven",0.00321499474617273,0.00488455371643882
"ED",2015,"Willem II","Vitesse",0.00245375245695087,0.00174192338408915
"ED",2015,"AZ Alkmaar","Ajax",0.019031063415274,0.0138379817919341
"ED",2015,"Feyenoord","Utrecht",0.00118076207412139,0.00269368650452978
"ED",2015,"Roda JC","Heracles",0.0124867541840057,0.00923501550378499
"L1",2015,"Angers","Toulouse",0,0.279026971984666
"L1",2015,"Guingamp","Nice",0,0.127290790743944
"L1",2015,"Paris SG","Nantes",0,0
"L1",2015,"Monaco","Montpellier",0.100014529866393,0
"L1",2015,"Troyes","Marseille",0,0
"L1",2015,"Reims","Lyon",0.109160173132329,0
"L1",2015,"St Etienne","Lille",0,0
"L1",2015,"Caen","Bordeaux",0,0
"L1",2015,"Rennes","Bastia",0,0
"L1",2015,"Lorient","Ajaccio GFCO",0,0.204196982405152
"L1",2015,"Bordeaux","Paris SG",0,0
"L1",2015,"Toulouse","Troyes",0.0700093549068854,0
"L1",2015,"Nice","St Etienne",0.0358893880927041,0.0464512640783383
"L1",2015,"Montpellier","Rennes",0,0.0386325483262176
"L1",2015,"Marseille","Reims",0,0.073629238497158
"L1",2015,"Ajaccio GFCO","Paris SG",0.0668149961083734,0
"L1",2015,"Lyon","Monaco",0.0937106530373835,0.0127564059400698
"L1",2015,"Bordeaux","Lorient",0,0
"L1",2015,"Lille","Guingamp",0.0105097505320357,0
"L1",2015,"Nantes","Caen",0,0
"L1",2015,"Bastia","Angers",0,0.00152321126571336
"L1",2015,"Angers","Marseille",0.00705051271103746,0
"L1",2015,"Lyon","Ajaccio GFCO",0.0513768399149254,0.0156389190262668
"L1",2015,"Reims","Montpellier",0.112224472608875,0
"L1",2015,"Lorient","Lille",7.49415579191435e-05,0.025589326231258
"L1",2015,"Monaco","Guingamp",0.0733243169462211,0
"L1",2015,"Troyes","Bordeaux",0,0.000164531988141056
"L1",2015,"Caen","Bastia",0.00362934077420474,0
"L1",2015,"St Etienne","Toulouse",0.0240197725583493,0.0391079702358508
"L1",2015,"Nantes","Nice",0,0.0801656629133529
"L1",2015,"Paris SG","Rennes",0,0.0471926377451935
"L1",2015,"Lille","Angers",0.0310452525302187,0.0158546883375749
"L1",2015,"Rennes","Monaco",0.0351318194821069,0.0217148132891272
"L1",2015,"Montpellier","Troyes",0.00666377687520131,0
"L1",2015,"St Etienne","Lorient",0.0173312206165212,0.00029291809509154
"L1",2015,"Guingamp","Caen",0.00257155913643796,0.00968601055180495
"L1",2015,"Ajaccio GFCO","Bastia",0.0139856620248876,0
"L1",2015,"Marseille","Nantes",0.000231968874042013,0
"L1",2015,"Toulouse","Lyon",0.0277692443788939,0.0563172526426599
"L1",2015,"Nice","Reims",0.0326393282648016,0.0448902934148934
"L1",2015,"Monaco","Marseille",0.0511744572298729,0.00071198415707033
"L1",2015,"Rennes","Guingamp",0.0715250363447771,0.0466441117345823
"L1",2015,"Nantes","Montpellier",9.52972046903238e-05,0.0136023281875806
"L1",2015,"Lorient","Toulouse",0.0042677207159549,0.0359043893424585
"L1",2015,"Bastia","St Etienne",0.00282717840411872,0.0343110063830632
"L1",2015,"Troyes","Reims",1.01056854731811e-16,0.0564777115082157
"L1",2015,"Ajaccio GFCO","Lille",0.0366798231660572,0.0331137784603265
"L1",2015,"Bordeaux","Angers",0.002890747624881,0.0040694005611118
"L1",2015,"Paris SG","Caen",0,0.000692940694184616
"L1",2015,"Lyon","Nice",0.0355751472943884,0.0311536113879964
"L1",2015,"Marseille","Bordeaux",0.00137513197351507,0.00107746026176218
"L1",2015,"Nice","Rennes",0.0530949898305855,0.0717008621323533
"L1",2015,"Lille","Monaco",0.0390026577961195,0.0195529278947665
"L1",2015,"St Etienne","Troyes",0.0295584885908418,0
"L1",2015,"Reims","Nantes",0.0170798329897847,0.000830069606226089
"L1",2015,"Caen","Lorient",0.0364581533673168,0.0202936842813121
"L1",2015,"Toulouse","Bastia",0.0154608320237884,0.00294535068183224
"L1",2015,"Angers","Ajaccio GFCO",0.00567339058659259,0.0225291802502933
"L1",2015,"Guingamp","Paris SG",0.00212951539620471,0
"L1",2015,"Montpellier","Lyon",0.00195578369469753,0.0178202679334805
"L1",2015,"Lorient","Lyon",0.00230472511603175,0.022633332773635
"L1",2015,"Bastia","Marseille",0.00696003319789374,0.010145286687162
"L1",2015,"Nantes","Lille",0.00834380658499897,0.0377618578797836
"L1",2015,"Ajaccio GFCO","St Etienne",0.0296063760106892,0.0391203948530381
"L1",2015,"Rennes","Reims",0.0275787169180573,0.0273340931933961
"L1",2015,"Guingamp","Montpellier",0.0103310208701986,0.00232580687789353
"L1",2015,"Toulouse","Caen",0.024054974855655,0.0384400753686878
"L1",2015,"Troyes","Angers",0,0.00697338435875076
"L1",2015,"Paris SG","Nice",0,0.0247808295195035
"L1",2015,"Monaco","Bordeaux",0.0190090765094534,0.00327730680447365
"L1",2015,"Paris SG","Monaco",0,0.0357341546505275
"L1",2015,"Nice","Ajaccio GFCO",0.028623826255771,0.0361221987933157
"L1",2015,"Bordeaux","Bastia",0.0032192691993638,0.00181780884583007
"L1",2015,"Lyon","Nantes",0.0309628064917248,0.0110432650073111
"L1",2015,"Caen","Troyes",0.0121097532747667,0
"L1",2015,"Lille","Toulouse",0.0226047878088366,0.0126374613173809
"L1",2015,"Angers","Lorient",0.0112913098369744,0.0096208600361226
"L1",2015,"Reims","Guingamp",0.0418621375196824,0.0531518326958116
"L1",2015,"St Etienne","Montpellier",0.0288504815162213,0.0032841279011725
"L1",2015,"Marseille","Rennes",0.0335403926138875,0.0432511760368151
"L1",2015,"Rennes","Lyon",0.0188693740777238,0.0155013908047902
"L1",2015,"Nantes","Angers",0.00805264967519928,0.00907292699017219
"L1",2015,"Troyes","Paris SG",0,0
"L1",2015,"Guingamp","St Etienne",0.0273729140762972,0.0259891193009655
"L1",2015,"Montpellier","Nice",0.00803684399174109,0.0327857785361763
"L1",2015,"Bastia","Lille",0.00794814320688631,0.0257079173902623
"L1",2015,"Ajaccio GFCO","Caen",0.0227234672337449,0.0290945875478295
"L1",2015,"Toulouse","Bordeaux",0.0236191217314789,0.0126166313787198
"L1",2015,"Lorient","Marseille",0.0043204621254302,0.019451657943645
"L1",2015,"Monaco","Reims",0.00773532398993959,0.00345541196075693
"L1",2015,"Bastia","Nantes",0.00237071300800237,0.00139881703351452
"L1",2015,"Ajaccio GFCO","Marseille",0.0172402695739016,0.0151855295382397
"L1",2015,"Lyon","Guingamp",0.0254701200069701,0.00761058742477409
"L1",2015,"Rennes","Nantes",0.0200004069242579,0.0131706310672958
"L1",2015,"Marseille","Toulouse",0.0131478963118607,0.0034850617719706
"L1",2015,"Nice","Troyes",0.0221895999464693,1.01056854731811e-16
"L1",2015,"Angers","St Etienne",0.0117923623249663,0.0238526579672597
"L1",2015,"Lille","Reims",0.0244074514647426,0.0126968052654389
"L1",2015,"Bastia","Lorient",0.00181357623811088,0.00226703920939416
"L1",2015,"Bordeaux","Ajaccio GFCO",0.00969599489411683,0.0174476348346679
"L1",2015,"Paris SG","Montpellier",0,0.00286323974264804
"L1",2015,"Caen","Monaco",0.0123253596536441,0.0100904618892681
"L1",2015,"Lyon","Paris SG",0.0379755278952035,0
"L1",2015,"St Etienne","Caen",0.0315462277534775,0.0208372364904251
"L1",2015,"Nantes","Monaco",0.00207365818636604,0.00531548549587205
"L1",2015,"Toulouse","Rennes",0.0232145843266577,0.0225966897121594
"L1",2015,"Troyes","Lorient",0,0.00867000175448774
"L1",2015,"Reims","Bordeaux",0.0240016446556108,0.0204584250459598
"L1",2015,"Guingamp","Angers",0.0121721076876763,0.00138364210110035
"L1",2015,"Montpellier","Lille",0.0213529978327655,0.0253884011068633
"L1",2015,"Nice","Bastia",0.0167445202768417,0.0131352879695496
"L1",2015,"Lille","Lyon",0.0201286616371426,0.0136744614934149
"L1",2015,"Caen","Rennes",0.024163803325051,0.0294315553862799
"L1",2015,"Marseille","St Etienne",0.0187502658570708,0.0197676963886583
"L1",2015,"Monaco","Troyes",0.00429360802342516,2.82227892840006e-05
"L1",2015,"Angers","Montpellier",0.0123098090035904,0.0261929118168055
"L1",2015,"Lorient","Guingamp",0.0081103031634482,0.00576453567737063
"L1",2015,"Toulouse","Ajaccio GFCO",0.0188611267514237,0.0223583519361949
"L1",2015,"Paris SG","Reims",0,0.000648735409991094
"L1",2015,"Bordeaux","Nice",0.0162073292758727,0.0182432816892696
"L1",2015,"Nice","Marseille",0.0147153251601849,0.0190898806207852
"L1",2015,"St Etienne","Monaco",0.0188026307191676,0.0106083040247073
"L1",2015,"Lyon","Caen",0.0208479450815208,0.0103532343621664
"L1",2015,"Ajaccio GFCO","Troyes",0.0277543824548645,0
"L1",2015,"Montpellier","Toulouse",0.0235565933755609,0.0196303499105328
"L1",2015,"Nantes","Lorient",0.00619981629438522,0.00333291063500531
"L1",2015,"Guingamp","Bordeaux",0.0188128098751462,0.0152010594238063
"L1",2015,"Reims","Bastia",0.0153538491971789,0.0251116283558963
"L1",2015,"Paris SG","Lille",0,0.00631219255095414
"L1",2015,"Rennes","Angers",0.0156934590547214,0.0193428128368373
"L1",2015,"Marseille","Paris SG",0.0231904556656193,0
"L1",2015,"Bordeaux","St Etienne",0.0206434988986631,0.0257921312231015
"L1",2015,"Lille","Rennes",0.0114436220411183,0.00865298945584943
"L1",2015,"Bastia","Troyes",0.0150194183879343,0
"L1",2015,"Caen","Reims",0.0157226576995803,0.0200939180073936
"L1",2015,"Toulouse","Nantes",0.0100422405947645,0.00272591645750889
"L1",2015,"Lorient","Montpellier",0.00296917744317478,0.00736487105653509
"L1",2015,"Ajaccio GFCO","Guingamp",0.0154030519512589,0.0132524812827748
"L1",2015,"Angers","Lyon",0.0212379589483433,0.0251551262161172
"L1",2015,"Monaco","Nice",0.0258657633782352,0.0194370379105662
"L1",2015,"Rennes","St Etienne",0.0162170426851052,0.0232217937588761
"L1",2015,"Paris SG","Lorient",0,0.00157028795374974
"L1",2015,"Guingamp","Troyes",0.00826429261902032,9.82472944046299e-05
"L1",2015,"Nice","Toulouse",0.0192821262480555,0.0177428805379319
"L1",2015,"Lille","Caen",0.0179410501016465,0.0283721058798034
"L1",2015,"Lyon","Bordeaux",0.0252373914471375,0.0206986239067645
"L1",2015,"Reims","Angers",0.0193625610090625,0.0232346439112894
"L1",2015,"Nantes","Ajaccio GFCO",0.018313680655139,0.014142583355833
"L1",2015,"Montpellier","Marseille",0.00432041907173472,0.00784760002566927
"L1",2015,"Monaco","Bastia",0.0167010940553049,0.00310474369702795
"L1",2015,"St Etienne","Paris SG",0.0039224057038144,0
"L1",2015,"Bordeaux","Rennes",0.0118702721552681,0.0188885776340494
"L1",2015,"Caen","Nice",0.016030394105919,0.018890830259281
"L1",2015,"Lorient","Reims",0.00773331191793915,0.00382398604952166
"L1",2015,"Troyes","Nantes",8.9863991521203e-05,0.0135387799212323
"L1",2015,"Ajaccio GFCO","Montpellier",0.0173027628285929,0.0235090015460429
"L1",2015,"Bastia","Lyon",0.0162766913463639,0.0169427285007975
"L1",2015,"Toulouse","Guingamp",0.0277348041970847,0.0346576059156447
"L1",2015,"Angers","Monaco",0.0109005852845502,0.00772895670386876
"L1",2015,"Marseille","Lille",0.00967574208682421,0.00426379509251545
"L1",2015,"Lyon","Marseille",0.00888674799074208,0.00878157014553541
"L1",2015,"Reims","St Etienne",0.00494976962865383,0.0113870145522581
"L1",2015,"Monaco","Toulouse",0.0218573487460735,0.0220705947584947
"L1",2015,"Lille","Troyes",0.0142016841730577,0
"L1",2015,"Nice","Lorient",0.00447699060173857,0.00278588510466742
"L1",2015,"Montpellier","Caen",0.0148133302961335,0.0160915780194089
"L1",2015,"Nantes","Bordeaux",0.00709228074684072,0.00666941618589162
"L1",2015,"Guingamp","Bastia",0.0047816764071588,0.000754410625953686
"L1",2015,"Paris SG","Angers",1.01056854731811e-16,0.000971137670207939
"L1",2015,"Rennes","Ajaccio GFCO",0.0158786441587828,0.0162832186839725
"L1",2015,"St Etienne","Lyon",0.0169873198318437,0.017351424902283
"L1",2015,"Caen","Marseille",0.0131486578954235,0.0188849651651709
"L1",2015,"Lorient","Monaco",0.006418470762687,0.0164917228985562
"L1",2015,"Troyes","Rennes",5.82122560979976e-05,0.00831404442899577
"L1",2015,"Ajaccio GFCO","Reims",0.00862434007843603,0.0122147232411335
"L1",2015,"Guingamp","Nantes",0.00431252101776516,0.00230299742857622
"L1",2015,"Bastia","Montpellier",0.018308538598848,0.0124194221546403
"L1",2015,"Bordeaux","Lille",0.0155092054564087,0.0215818643822678
"L1",2015,"Toulouse","Paris SG",0.00321883925204676,0
"L1",2015,"Nice","Angers",0.0261730390714758,0.0185711736629078
"L1",2015,"Marseille","Guingamp",0.0081888309719011,0.00312322342266859
"L1",2015,"Lille","Nice",0.0116775895194053,0.00705117785820067
"L1",2015,"Nantes","St Etienne",0.0128252722671982,0.00873159082561078
"L1",2015,"Reims","Toulouse",0.0261758749089464,0.0193668482814621
"L1",2015,"Rennes","Lorient",0.00477309310297445,0.000794332603996696
"L1",2015,"Angers","Caen",0.0163817853937407,0.0188347648066674
"L1",2015,"Montpellier","Bordeaux",0.0127192193302292,0.0193437616258357
"L1",2015,"Monaco","Ajaccio GFCO",0.00466789333531197,0.00228413274579375
"L1",2015,"Lyon","Troyes",0.00397846785377062,3.23483579313095e-05
"L1",2015,"Paris SG","Bastia",2.80095915698336e-18,0.000346886112196728
"L1",2015,"Bordeaux","Marseille",0.0073533943387323,0.0107701079976359
"L1",2015,"Ajaccio GFCO","Lyon",0.0125003599800411,0.0113630147083503
"L1",2015,"St Etienne","Angers",0.01726325123278,0.0154221571861935
"L1",2015,"Guingamp","Rennes",0.0126864119047465,0.0138153441656036
"L1",2015,"Bastia","Reims",0.021303930572717,0.0177955255505389
"L1",2015,"Lorient","Nantes",0.00633416940044636,0.0035055772200572
"L1",2015,"Troyes","Monaco",0.000102743341857702,0.00888152500380078
"L1",2015,"Toulouse","Lille",0.00614677605269796,0.0110238352745152
"L1",2015,"Caen","Paris SG",0.00264910723009642,0
"L1",2015,"Nice","Montpellier",0.00832894196010734,0.00260619527100307
"L1",2015,"Paris SG","Lyon",0,0.000805457551232775
"L1",2015,"Angers","Bordeaux",0.00228362152080285,0.00356272237090755
"L1",2015,"Marseille","Ajaccio GFCO",0.00750744220570096,0.00259173735274423
"L1",2015,"Monaco","St Etienne",0.0203745131423807,0.0136893227476996
"L1",2015,"Nantes","Toulouse",0.00540223736410735,0.002349468354786
"L1",2015,"Lille","Lorient",0.0060636670572414,0.00417336130000423
"L1",2015,"Montpellier","Guingamp",0.0181825050839075,0.022361239940242
"L1",2015,"Troyes","Bastia",0,0.00589548481897964
"L1",2015,"Reims","Nice",0.00947773569816063,0.00541916196112843
"L1",2015,"Rennes","Caen",0.00632065028767327,0.00240502069649808
"L1",2015,"St Etienne","Rennes",0.00938838021320742,0.0107487990709674
"L1",2015,"Bordeaux","Guingamp",0.00668789699400898,0.00441634389352419
"L1",2015,"Marseille","Montpellier",0.00933872465389802,0.00155366597124701
"L1",2015,"Reims","Troyes",0.00836986665104463,0
"L1",2015,"Ajaccio GFCO","Nantes",0.00380368305615903,0.00460596647783229
"L1",2015,"Bastia","Monaco",0.00158975327749565,0.0105695626759275
"L1",2015,"Toulouse","Lorient",0.0140834436697477,0.0119829802326091
"L1",2015,"Caen","Lille",0.0184501608803016,0.0187836290073386
"L1",2015,"Lyon","Angers",0.016312782103735,0.0168487944708057
"L1",2015,"Nice","Paris SG",0.00294199490925901,0
"L1",2015,"Rennes","Marseille",0.00917304169262096,0.01246720097672
"L1",2015,"Lille","St Etienne",0.017389003070243,0.0153079327051874
"L1",2015,"Troyes","Toulouse",1.3213291019591e-05,0.00653149016412831
"L1",2015,"Guingamp","Reims",0.0143712919701105,0.00914936313860302
"L1",2015,"Monaco","Caen",0.0041057433850238,0.00188468938575764
"L1",2015,"Bastia","Bordeaux",0.0199090490684815,0.0057327825269321
"L1",2015,"Montpellier","Ajaccio GFCO",0.0109996498021001,0.0144369850554578
"L1",2015,"Nantes","Lyon",0.0030604368862332,0.0093744336165078
"L1",2015,"Angers","Paris SG",0.00227856859147731,0
"L1",2015,"Lorient","Nice",0.00562236892394594,0.00575261768868554
"L1",2015,"Marseille","Monaco",0.0103543520880806,0.00588096777169692
"L1",2015,"Bordeaux","Caen",0.00711547469156324,0.00779419940354875
"L1",2015,"St Etienne","Guingamp",0.00530910545900235,0.00341609084027511
"L1",2015,"Reims","Rennes",0.00151144074956599,0.00494139417173651
"L1",2015,"Toulouse","Nice",0.00904126652388347,0.0103533401269159
"L1",2015,"Ajaccio GFCO","Lorient",0.0042675578855245,0.00375819707520229
"L1",2015,"Angers","Lille",0.00709304055408198,0.00530829444575611
"L1",2015,"Nantes","Bastia",0.00480145814743994,0.00449447022903102
"L1",2015,"Paris SG","Troyes",2.69857145623878e-05,1.45544746533689e-05
"L1",2015,"Lyon","Montpellier",0.0113038833086173,0.0118438253948685
"L1",2015,"St Etienne","Marseille",0.0119439260134767,0.011545673149879
"L1",2015,"Rennes","Bordeaux",0.0077944124382521,0.00334717157964385
"L1",2015,"Caen","Angers",0.00606648546146884,0.00424337810536
"L1",2015,"Bastia","Ajaccio GFCO",0.0134164330533286,0.0170744403374904
"L1",2015,"Guingamp","Toulouse",0.00326230709230482,0.0023640361690985
"L1",2015,"Montpellier","Reims",0.00678996686874004,0.00340892231242964
"L1",2015,"Monaco","Nantes",0.00702370735627242,0.00133691986594462
"L1",2015,"Troyes","Lille",0.000123366425471765,0.00563442020058897
"L1",2015,"Lorient","Paris SG",0.00115048480147463,3.8136115437965e-05
"L1",2015,"Nice","Lyon",0.0168539793063518,0.0120009939140931
"L1",2015,"Lyon","St Etienne",0.00318109746850346,0.00374117545273342
"L1",2015,"Bordeaux","Monaco",0.0108639498886423,0.00445421540070827
"L1",2015,"Marseille","Nice",0.0146795979226257,0.0178513347137173
"L1",2015,"Lorient","Troyes",0.00371473466316407,0.000317152644832339
"L1",2015,"Montpellier","Nantes",0.00669363865463519,0.00137947119109256
"L1",2015,"Caen","Guingamp",0.0027936750706017,0.00342676054144613
"L1",2015,"Lille","Bastia",0.00687611237841444,0.00243342082698402
"L1",2015,"Reims","Ajaccio GFCO",0.0108501039924046,0.0132135628119795
"L1",2015,"Paris SG","Toulouse",2.33331896143414e-06,0.000208666993480868
"L1",2015,"Angers","Rennes",0.00931280132014838,0.00829150156836864
"L1",2015,"Nice","Nantes",0.0139854424401275,0.0125762997802354
"L1",2015,"Nantes","Marseille",0.00197772654501592,0.0061417020046337
"L1",2015,"Monaco","Angers",0.00771756425902244,0.00340030534042056
"L1",2015,"Nice","Lille",0.00416779237610498,0.00435123116747125
"L1",2015,"Toulouse","Montpellier",0.00203051987104375,0.00152774694826703
"L1",2015,"Troyes","Lyon",3.72886572499747e-05,0.00284653430308642
"L1",2015,"Guingamp","Lorient",0.0024317806569129,0.00140622887194921
"L1",2015,"Bastia","Caen",0.0122295356621877,0.00543024312819856
"L1",2015,"Ajaccio GFCO","Bordeaux",0.0087829827099949,0.00693314508088172
"L1",2015,"St Etienne","Reims",0.00345837183371273,0.00171054835014015
"L1",2015,"Rennes","Paris SG",0.001296988984988,3.32725817942718e-05
"L1",2015,"Paris SG","St Etienne",2.66980551216099e-06,0.000219168691047429
"L1",2015,"Bordeaux","Troyes",0.00552773128814638,7.14737481760584e-05
"L1",2015,"Lille","Marseille",0.0132433244446185,0.0146243597696694
"L1",2015,"Reims","Monaco",0.00260168337184753,0.00615360529842715
"L1",2015,"Ajaccio GFCO","Nice",0.0122715623734674,0.00821770577429988
"L1",2015,"Angers","Guingamp",0.00483175686998453,0.00230320110441465
"L1",2015,"Montpellier","Bastia",0.00634076541237031,0.00353066186908781
